district,date,hazard,any_flag,max_confidence,n_observations,n_triggered,message_en,message_ur,lat,lon
Mirpurkhas,20260720,hail,False,0.0,1,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,25.22578109140304,69.1864815369011
Mirpurkhas,20260720,heavy_rain,False,0.45,1,0,0/1 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260720,residue_burning,False,0.5,1,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260720,thunderstorm,False,0.6,1,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260720,uv_index,False,0.5,1,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260820,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260820,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 13.1 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260820,dust_storm,False,0.5,1,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260820,fog,False,0.6,1,0,IR3.9-IR10.8 = -5.9 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260820,frost,False,0.3,1,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260820,hail,False,0.0,1,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,25.22578109140304,69.1864815369011
Mirpurkhas,20260820,heat_wave,False,0.33,1,0,Mean clear-sky skin temp 8.6 C -- below heat-wave persistence threshold.,گرمی کی لہر کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260820,heavy_rain,False,0.45,1,0,0/1 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260820,residue_burning,False,0.5,1,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260820,thunderstorm,False,0.6,1,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260820,uv_index,False,0.5,1,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260821,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260821,cold_wave,False,0.0,1,0,Not enough clear-sky multi-day night skin-temperature data (0 of 1 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,25.22578109140304,69.1864815369011
Mirpurkhas,20260821,dust_storm,False,0.5,1,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260821,fog,False,0.6,1,0,IR3.9-IR10.8 = -6.9 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260821,frost,False,0.3,1,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260821,hail,False,0.0,1,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,25.22578109140304,69.1864815369011
Mirpurkhas,20260821,heat_wave,False,0.33,1,0,Mean clear-sky skin temp 8.9 C -- below heat-wave persistence threshold.,گرمی کی لہر کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260821,heavy_rain,False,0.45,1,0,0/1 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260821,residue_burning,False,0.5,1,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260821,thunderstorm,False,0.6,1,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260821,uv_index,False,0.5,1,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260823,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 15 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,25.22578109140304,69.1864815369011
Mirpurkhas,20260823,cold_wave,False,0.33,1,0,Mean clear-sky night skin temp 7.4 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260823,dust_storm,False,0.5,7,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260823,fog,False,0.6,7,0,IR3.9-IR10.8 = -5.2 K -- outside the fog signature range.,دھند کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260823,frost,False,0.3,7,0,Not all three frost conditions met (no WRF wind data available).,پالے کی تمام شرائط پوری نہیں ہوئیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260823,hail,False,0.0,7,0,Insufficient data (overshooting tops / glaciation ratio missing).,ناکافی ڈیٹا,25.22578109140304,69.1864815369011
Mirpurkhas,20260823,heat_wave,False,0.0,1,0,Not enough clear-sky multi-day skin-temperature data (0 of 1 available frames excluded as cloud-contaminated).,ناکافی صاف آسمان ڈیٹا,25.22578109140304,69.1864815369011
Mirpurkhas,20260823,heavy_rain,False,0.45,1,0,0/7 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260823,residue_burning,False,0.5,7,0,Nighttime frame -- daytime fire hot-spot check not applicable.,رات کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260823,thunderstorm,False,0.6,7,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260823,uv_index,False,0.5,7,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260824,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260824,dust_storm,False,0.5,1,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260824,fog,False,0.5,1,0,Daytime frame -- Night Fog Difference not applicable.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260824,frost,False,0.5,1,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260824,hail,False,0.55,1,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260824,heavy_rain,False,0.45,1,0,0/1 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260824,residue_burning,False,0.5,1,0,"IR3.9-IR10.8 anomaly -2.8 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260824,thunderstorm,False,0.6,1,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,25.22578109140304,69.1864815369011
Mirpurkhas,20260824,uv_index,False,0.5,1,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,25.22578109140304,69.1864815369011
Mohmand,20260622,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 480 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,34.395923647311605,71.38243453761203
Mohmand,20260622,cold_wave,False,0.44,1,0,Mean clear-sky night skin temp 15.2 C -- above cold-wave threshold.,سردی کی لہر کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260622,dust_storm,False,0.5,3,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260622,fog,False,0.6,3,0,IR3.9-IR10.8 = -0.7 K -- outside the fog signature range.,دھند کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260622,frost,False,0.5,3,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,34.395923647311605,71.38243453761203
Mohmand,20260622,hail,False,0.55,3,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260622,heat_wave,False,0.44,1,0,Mean clear-sky skin temp 23.8 C -- below heat-wave persistence threshold.,گرمی کی لہر کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260622,heavy_rain,False,0.45,1,0,0/3 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260622,residue_burning,False,0.5,3,0,"IR3.9-IR10.8 anomaly -8.1 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,34.395923647311605,71.38243453761203
Mohmand,20260622,thunderstorm,False,0.6,3,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260622,uv_index,False,0.5,3,0,Clear-sky/high-sun UV proxy conditions not met.,UV کی سطح زیادہ ہونے کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260623,cloud_burst,False,0.2,1,0,STUBBED: nearest available frame pair is 405 min apart (need <=20 min); this archive's cadence is too coarse to evaluate a genuine rate-of-change here. Detector logic is real and will fire once 15-min cadence MSG data is supplied.,ناکافی وقتی ریزولوشن -- 15 منٹ کے تسلسل والا ڈیٹا درکار ہے,34.395923647311605,71.38243453761203
Mohmand,20260623,dust_storm,False,0.5,2,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260623,fog,False,0.5,2,0,Daytime frame -- Night Fog Difference not applicable.,دن کا وقت -- لاگو نہیں,34.395923647311605,71.38243453761203
Mohmand,20260623,frost,False,0.5,2,0,Daytime frame -- frost check only applies after sunset.,دن کا وقت -- لاگو نہیں,34.395923647311605,71.38243453761203
Mohmand,20260623,hail,False,0.55,2,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260623,heavy_rain,False,0.45,1,0,0/2 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260623,residue_burning,False,0.5,2,0,"IR3.9-IR10.8 anomaly -1.1 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,34.395923647311605,71.38243453761203
Mohmand,20260623,thunderstorm,False,0.6,2,0,No overshooting-top signature detected.,کوئی شدید کنویکشن کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260623,uv_index,True,0.55,2,1,"Clear sky at high solar elevation (zenith=22 deg) -- elevated surface-UV proxy. Estimate only, not a substitute for a calibrated UV index (e.g. Copernicus CAMS UV). Outdoor-labour safety scheduling advisory.",UV کی سطح زیادہ ہونے کا امکان (zenith=22 ڈگری) -- تخمینہ,34.395923647311605,71.38243453761203
Mohmand,20260629,cloud_burst,False,0.0,1,0,STUBBED: no consecutive-frame pairs available at all for this location/period.,ڈیٹا دستیاب نہیں,34.395923647311605,71.38243453761203
Mohmand,20260629,dust_storm,False,0.5,1,0,No dust-storm signature detected.,دھول کے طوفان کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260629,fog,False,0.5,1,0,Daytime frame -- Night Fog Difference not applicable.,دن کا وقت -- لاگو نہیں,34.395923647311605,71.38243453761203
Mohmand,20260629,frost,False,0.39,1,0,Not all three frost conditions met (wind=2.2 m/s (nearest real WRF run is 21 day(s) from this MSG frame's date)).,پالے کی تمام شرائط پوری نہیں ہوئیں,34.395923647311605,71.38243453761203
Mohmand,20260629,hail,False,0.55,1,0,No hail-supporting glaciation signature detected.,اولوں کی کوئی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260629,heavy_rain,False,0.45,1,0,0/1 frames cold enough -- below persistence bar.,شدید بارش کی علامت نہیں,34.395923647311605,71.38243453761203
Mohmand,20260629,residue_burning,False,0.5,1,0,"IR3.9-IR10.8 anomaly -0.3 K vs. regional background -- below the hot-spot threshold. DEMO MODE: this archive is Kharif sowing season, not Punjab's real Oct-Nov burning season -- this cannot be a real burning-season detection.",جلانے کی علامت نہیں۔ ڈیمو موڈ: یہ ڈیٹا اصل جلانے کے موسم (اکتوبر-نومبر) کا نہیں,34.395923647311605,71.38243453761203
